@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_9_ 10_0' numeric
@attribute 'Kuwahara_9_ 10_1' numeric
@attribute 'Kuwahara_9_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Hessian_6.0 numeric
@attribute Hessian_Trace_6.0 numeric
@attribute Hessian_Determinant_6.0 numeric
@attribute Hessian_Eigenvalue_1_6.0 numeric
@attribute Hessian_Eigenvalue_2_6.0 numeric
@attribute Hessian_Orientation_6.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_12.0 numeric
@attribute Hessian_Trace_12.0 numeric
@attribute Hessian_Determinant_12.0 numeric
@attribute Hessian_Eigenvalue_1_12.0 numeric
@attribute Hessian_Eigenvalue_2_12.0 numeric
@attribute Hessian_Orientation_12.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_12.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_12.0 numeric
@attribute Difference_of_gaussians_12.0_6.0 numeric
@attribute Membrane_projections_0_9_1 numeric
@attribute Membrane_projections_1_9_1 numeric
@attribute Membrane_projections_2_9_1 numeric
@attribute Membrane_projections_3_9_1 numeric
@attribute Membrane_projections_4_9_1 numeric
@attribute Membrane_projections_5_9_1 numeric
@attribute class {cell,back}

@data
10,255,255,255,255,255,10.611111,10.611111,10.611111,-0.503315,-0.541328,-0.535692,-0.539957,-0.547263,-0.551393,0.180882,-0.032819,0.030774,-0.059071,0.012374,-0.053412,-0.508426,-0.520274,-0.329366,-0.436897,-0.499919,-0.510387,-0.289014,-0.384292,-0.493692,-0.510999,-0.138661,-0.284063,-0.477759,-0.491581,-0.115826,-0.204601,0.049676,-0.061756,0.228345,-0.051881,0.057542,-0.031194,0.266686,-0.016072,-0.00923,-0.061846,0.072111,-0.109461,0.009613,-0.051799,0.102554,-0.107675,1.020288,-1.365799,0.360805,-1.04092,-1.690678,0.704505,0.787549,0.422186,0.307871,0.175522,-0.050763,0.417316,-0.066273,1.105976,0.007205,0.233858,0.047881,9.466272,9.5625,9.352942,94.66272,0.067729,9.472136,back
10,255,255,255,255,255,10.318182,10.318182,10.318182,-0.51419,-0.520243,-0.538665,-0.542048,-0.546865,-0.55268,0.078279,-0.298771,0.000122,-0.158624,0.00964,-0.112781,-0.523169,-0.531333,-0.243013,-0.400716,-0.508586,-0.515719,-0.18528,-0.294514,-0.503326,-0.523263,-0.201726,-0.289681,-0.487928,-0.505219,-0.196805,-0.226245,0.053821,-0.106313,0.023346,-0.406725,0.063204,-0.100026,-0.003344,-0.440155,-0.008772,-0.065243,0.067622,-0.083061,0.012321,-0.056783,0.094289,-0.10746,0.846465,0.451881,-0.258999,1.008701,-0.104938,-1.502843,0.253244,1.240193,0.412802,0.348511,-0.042634,0.618694,0.078328,1.17931,0.035466,0.291995,-0.038673,9.497295,9.722222,9.263158,94.972954,0.138674,9.486842,back
9,255,255,255,255,255,9.388889,9.388889,9.388889,-0.530516,-0.56762,-0.54291,-0.550914,-0.549162,-0.555079,0.061467,-0.157528,-0.005534,-0.100808,-0.002031,-0.091455,-0.524476,-0.543983,-0.248453,-0.646473,-0.519289,-0.537101,-0.224752,-0.681279,-0.504512,-0.529118,-0.189408,-0.300699,-0.491714,-0.512242,-0.175056,-0.273934,0.044653,-0.091058,0.032175,-0.202498,0.048672,-0.093146,0.00616,-0.227603,-0.002125,-0.071094,0.056464,-0.1026,0.007235,-0.059278,0.081621,-0.100727,0.894368,0.722406,-0.21009,1.30598,0.138833,-1.219574,0.710909,1.362231,0.406483,0.383692,-0.026698,0.635689,0.131694,1.149412,0.037395,0.254011,-0.054581,9.414113,9.588235,9.222222,94.141129,0.135861,9.444445,back
9,255,255,255,255,255,9.5,9.5,9.5,-0.52765,-0.547446,-0.54552,-0.549735,-0.55056,-0.55761,0.245403,-0.063662,0.021681,-0.053231,0.010955,-0.068994,-0.524713,-0.547961,-0.273302,-0.531437,-0.518186,-0.540098,-0.210385,-0.491583,-0.505618,-0.533786,-0.177511,-0.337481,-0.49558,-0.518258,-0.147396,-0.310818,0.029294,-0.046511,0.231265,-0.128459,0.040746,-0.038062,0.333267,-0.02131,0.006919,-0.077434,0.044727,-0.072675,-0.004897,-0.063983,0.055972,-0.058667,1.019879,0.955339,-0.254865,1.650345,0.260333,-1.022583,1.763407,1.932133,0.40694,0.42767,-0.009384,0.662424,0.192915,1.099557,0.040319,0.220439,-0.071817,9.318393,9.473684,9.105263,93.183929,0.134923,9.363971,back
9,255,255,255,255,255,9.5,9.5,9.5,-0.54927,-0.558477,-0.545448,-0.554432,-0.551623,-0.559447,0.218035,-0.199168,0.103912,-0.071187,0.09517,-0.08535,-0.522946,-0.550608,-0.368427,-0.550103,-0.52562,-0.550264,-0.373733,-0.601519,-0.511937,-0.532857,-0.185365,-0.3179,-0.498747,-0.515716,-0.139884,-0.254269,0.083217,-0.068529,0.165774,-0.142654,0.068614,-0.080016,0.134096,-0.126731,0.045433,-0.084596,0.068594,-0.081811,0.038,-0.061849,0.101677,-0.018571,1.004461,1.138781,0.087644,1.625156,0.652405,-1.190125,1.227111,0.946246,0.515349,0.613546,0.03086,0.865042,0.362051,1.0314,0.095239,0.253001,-0.11447,9.262891,9.5,9,92.628906,0.184336,9.242647,back
9,255,255,255,255,255,9.5,9.5,9.5,-0.537002,-0.555693,-0.546917,-0.552932,-0.553481,-0.5595,0.096774,-0.042828,0.111537,-0.086041,0.103921,-0.10228,-0.522409,-0.544607,-0.377823,-0.564362,-0.520568,-0.543579,-0.378582,-0.553891,-0.512054,-0.529725,-0.172507,-0.291271,-0.500969,-0.514934,-0.140214,-0.224529,0.109426,-0.093837,0.234886,-0.089707,0.118835,-0.107274,0.247593,-0.126701,0.050809,-0.082289,0.088919,-0.11376,0.046079,-0.066954,0.106175,-0.063813,0.64676,0.864527,0.164485,1.014083,0.714971,-1.531479,0.066869,0.089468,0.523374,0.646923,0.045809,0.889448,0.404399,0.945783,0.098464,0.235273,-0.111184,9.204851,9.421053,8.941176,92.048508,0.170314,9.166667,back
9,255,255,255,255,255,9.5,9.5,9.5,-0.524383,-0.551033,-0.539752,-0.545913,-0.550252,-0.55275,0.211211,-0.217965,0.146202,-0.128205,0.130965,-0.107248,-0.50847,-0.528318,-0.237933,-0.54199,-0.498048,-0.516021,-0.205257,-0.501101,-0.515734,-0.52129,-0.171258,-0.268027,-0.498029,-0.502151,-0.126017,-0.187374,0.103318,-0.084943,0.222509,-0.18627,0.131792,-0.084896,0.314283,-0.17014,0.06067,-0.087161,0.095791,-0.11416,0.049196,-0.070107,0.093245,-0.043888,0.720185,0.539301,-0.183383,1.045359,0.033243,1.156793,0.297935,1.024377,0.591659,0.714016,0.046081,0.999277,0.428755,0.997428,0.165944,0.325496,-0.113221,9.358052,9.529411,9.176471,93.580521,0.109787,9.350877,back
10,255,255,255,255,255,10.611111,10.611111,10.611111,-0.51421,-0.522923,-0.538865,-0.544198,-0.550575,-0.554636,0.235297,-0.204251,0.108638,-0.118461,0.103825,-0.122631,-0.502725,-0.525525,-0.217504,-0.373932,-0.486515,-0.508249,-0.193637,-0.286519,-0.514049,-0.524262,-0.153602,-0.331814,-0.494463,-0.505273,-0.092804,-0.226108,0.081184,-0.095779,0.251597,-0.168088,0.098964,-0.094486,0.297763,-0.16027,0.056638,-0.08026,0.07758,-0.113185,0.039321,-0.066764,0.059247,-0.085489,0.735913,0.448694,-0.390529,1.112667,-0.215279,0.780361,0.355028,1.763441,0.593651,0.737108,0.060445,1.011676,0.46254,0.920475,0.163841,0.30155,-0.11187,9.31087,9.555555,9.125,93.108704,0.130195,9.315789,back
10,255,255,255,255,255,9.611111,9.611111,9.611111,-0.505579,-0.525841,-0.540043,-0.549883,-0.551082,-0.559328,0.107185,-0.256957,0.073179,-0.149514,0.08117,-0.117325,-0.500267,-0.544573,-0.203753,-0.500351,-0.483018,-0.522552,-0.129214,-0.371268,-0.512134,-0.529527,-0.137308,-0.376361,-0.49308,-0.509611,-0.080509,-0.287031,0.055365,-0.12054,0.110178,-0.449513,0.037694,-0.139221,0.131712,-0.417235,0.050301,-0.065739,0.052441,-0.073064,0.027974,-0.05596,0.025366,-0.075603,1.038813,0.542933,-0.71754,1.432446,-0.346581,0.5679,0.932946,3.164934,0.593836,0.749454,0.069946,1.014925,0.483984,0.854205,0.158337,0.281898,-0.112956,9.319026,9.666667,9.176471,93.190262,0.13769,9.303308,back
9,255,255,255,255,255,9.5,9.5,9.5,-0.527067,-0.568535,-0.541009,-0.557492,-0.551012,-0.561264,0.017715,-0.237405,0.057254,-0.128714,0.067312,-0.114472,-0.4993,-0.560687,-0.190492,-0.703697,-0.501169,-0.554868,-0.20721,-0.697846,-0.510452,-0.53133,-0.122952,-0.372733,-0.493958,-0.512801,-0.076947,-0.313391,0.040955,-0.07513,0.097935,-0.459713,-0.003395,-0.099812,0.018795,-0.409053,0.042674,-0.048403,0.038426,-0.051559,0.019748,-0.040429,0.027466,-0.029815,1.199057,0.509939,-0.876363,1.480183,-0.460304,0.448582,0.97917,3.765488,0.58651,0.74724,0.07487,1.001644,0.492836,0.803928,0.144554,0.258886,-0.10904,9.250685,9.666667,8.941176,92.506844,0.210493,9.270468,back
10,255,255,255,255,255,9.681818,9.681818,9.681818,-0.507627,-0.530084,-0.539039,-0.549315,-0.548899,-0.557299,0.245818,-0.083751,0.100572,-0.054745,0.06946,-0.022966,-0.502147,-0.535261,-0.157842,-0.484107,-0.490238,-0.517363,-0.112618,-0.301393,-0.513689,-0.528465,-0.138415,-0.310528,-0.49748,-0.513719,-0.101553,-0.27733,0.075453,-0.049969,0.464849,-0.12178,0.118066,-0.044099,0.48252,-0.103098,0.018263,-0.034857,0.077351,-0.046591,-0.002264,-0.015466,0.114264,-0.079882,0.7666,0.682104,-0.155693,1.20365,0.160559,0.492717,0.506227,1.088038,0.591159,0.765133,0.089603,1.003364,0.526901,0.783461,0.132902,0.227017,-0.123848,9.202239,9.470589,9,92.022392,0.18047,9.173203,back
10,255,255,255,255,255,10.388889,10.388889,10.388889,-0.493273,-0.52388,-0.537714,-0.545843,-0.549399,-0.556738,0.137573,-0.174396,0.088472,-0.081061,0.043018,-0.054566,-0.497249,-0.531242,-0.137802,-0.432422,-0.480888,-0.507733,-0.068529,-0.277302,-0.514046,-0.52828,-0.134511,-0.298412,-0.4942,-0.509142,-0.097571,-0.24228,0.091758,-0.059978,0.241585,-0.281747,0.105725,-0.111788,0.239187,-0.320921,0.012507,-0.032177,0.085316,-0.05888,0.000246,-0.016164,0.091039,-0.090159,0.351872,0.267439,-0.044127,0.516453,0.018424,0.432869,0.01774,0.248033,0.554351,0.724009,0.085841,0.936626,0.511391,0.790278,0.094786,0.180825,-0.10573,9.266238,9.5,9.052631,92.662384,0.166441,9.242647,back
10,255,255,255,255,255,9.681818,9.681818,9.681818,-0.499874,-0.540096,-0.536494,-0.551171,-0.549888,-0.558745,0.028244,-0.218729,0.065063,-0.124201,0.046471,-0.090812,-0.492015,-0.544623,-0.114709,-0.563507,-0.490853,-0.537024,-0.130405,-0.592794,-0.514631,-0.528986,-0.133125,-0.295493,-0.492397,-0.504369,-0.088981,-0.223651,0.093206,-0.093799,0.23458,-0.532411,0.113261,-0.130814,0.154533,-0.582816,0.00864,-0.032982,0.091774,-0.070218,-0.000142,-0.016848,0.091488,-0.093239,0.12003,0.015841,-0.007116,0.100568,-0.068887,0.051389,0.000007,0.028715,0.513313,0.675211,0.078567,0.863389,0.487033,0.815093,0.064577,0.141644,-0.089675,9.239824,9.444445,9.105263,92.398247,0.099863,9.236111,back
9,255,255,255,255,255,9.5,9.5,9.5,-0.508282,-0.575144,-0.535599,-0.556643,-0.55043,-0.561095,0.079806,-0.070333,0.06334,-0.022374,0.048425,-0.039794,-0.488263,-0.556097,-0.093028,-0.765582,-0.486633,-0.543924,-0.119401,-0.834017,-0.512994,-0.528926,-0.134604,-0.294084,-0.49247,-0.50527,-0.08066,-0.218505,0.077992,-0.061383,0.303731,-0.04971,0.089758,-0.076417,0.241242,-0.003805,0.010455,-0.037409,0.096987,-0.080715,-0.00225,-0.01733,0.08854,-0.086275,0.10547,-0.115881,-0.001053,-0.049475,-0.182287,-0.783258,0.000237,0.017639,0.47307,0.624647,0.069344,0.792581,0.456714,0.852262,0.044015,0.112807,-0.078006,9.191949,9.5,8.8125,91.919487,0.209906,9.184211,back
10,255,255,255,255,255,10.277778,10.277778,10.277778,-0.491825,-0.528713,-0.53556,-0.54872,-0.551085,-0.557571,0.438175,-0.108338,0.13927,-0.011932,0.092987,-0.053679,-0.4883,-0.532715,-0.081259,-0.461676,-0.465357,-0.503498,0.035074,-0.332494,-0.512742,-0.528244,-0.138894,-0.283389,-0.493103,-0.504884,-0.087191,-0.20565,0.081897,-0.062665,0.604958,-0.036679,0.099551,-0.01692,0.787221,0.018405,0.012757,-0.044152,0.101299,-0.090123,0.004,-0.023128,0.082044,-0.081737,0.203721,-0.144302,-0.010558,-0.01875,-0.269855,-1.487264,0.001313,0.063053,0.437414,0.57753,0.059845,0.73096,0.4241,0.890253,0.031407,0.094163,-0.072493,9.195339,9.5625,8.888889,91.953392,0.21912,9.184211,back
11,255,255,255,255,255,10.611111,10.611111,10.611111,-0.47484,-0.493595,-0.537281,-0.54166,-0.551825,-0.557815,-0.001752,-0.19584,0.013486,-0.12201,0.051664,-0.121299,-0.494212,-0.514581,-0.091709,-0.223649,-0.465956,-0.483298,0.055808,-0.002546,-0.514067,-0.527887,-0.144959,-0.271757,-0.495225,-0.504945,-0.106712,-0.214746,0.05962,-0.098459,0.054372,-0.385468,0.019439,-0.093658,0.012316,-0.352998,0.012483,-0.04871,0.104822,-0.098001,0.004223,-0.0329,0.080009,-0.089694,0.342933,0.032663,-0.064293,0.28675,-0.221423,1.347418,0.000276,0.25824,0.40737,0.536144,0.051035,0.680462,0.391827,0.916392,0.023948,0.08331,-0.075514,9.302386,9.411765,9.166667,93.023865,0.074976,9.285948,back
9,255,255,255,255,255,9.5,9.5,9.5,-0.513357,-0.564021,-0.540662,-0.552982,-0.552656,-0.559148,-0.008724,-0.415503,0.025447,-0.191501,0.054011,-0.125761,-0.504681,-0.543,-0.126083,-0.543895,-0.497557,-0.528065,-0.111718,-0.485347,-0.516882,-0.528514,-0.1524,-0.287559,-0.498903,-0.507285,-0.12508,-0.243181,0.065946,-0.146997,0.063776,-0.683037,0.038926,-0.238193,0.019893,-0.885385,0.011607,-0.049196,0.107734,-0.10363,-0.00135,-0.03796,0.086582,-0.102922,0.536433,0.452814,-0.073262,0.805691,0.099937,1.171901,0.102128,0.498089,0.381415,0.499245,0.042909,0.638539,0.359951,0.923929,0.019344,0.077611,-0.087024,9.263938,9.529411,9.052631,92.639381,0.147839,9.263889,back
9,255,255,255,255,255,9.5,9.5,9.5,-0.544221,-0.56065,-0.544727,-0.558456,-0.553146,-0.563626,0.041024,-0.061037,0.043907,-0.09658,0.020505,-0.057077,-0.503075,-0.561874,-0.222411,-0.73004,-0.515186,-0.570144,-0.266461,-0.822084,-0.509014,-0.529238,-0.097705,-0.318897,-0.49508,-0.512868,-0.082206,-0.271049,0.026069,-0.085032,0.291059,-0.384791,0.044392,-0.05037,0.129167,-0.300045,0.011418,-0.037757,0.041721,-0.050948,0.002576,-0.029873,0.057016,-0.052716,0.670546,-0.147963,-0.303859,0.408214,-0.704139,0.433799,0.027089,1.237329,0.305884,0.404062,0.028946,0.513012,0.295112,0.821493,0.007752,0.047481,-0.054808,9.116218,9.388889,8.736842,91.162178,0.22076,9.15625,back
9,255,255,255,255,255,9.590909,9.590909,9.590909,-0.546874,-0.565612,-0.54527,-0.557918,-0.553215,-0.563616,0.125519,-0.021008,0.097115,-0.006825,0.0632,-0.020721,-0.500067,-0.555809,-0.219265,-0.673383,-0.502188,-0.551064,-0.247227,-0.657017,-0.508985,-0.530783,-0.103051,-0.308707,-0.496252,-0.515158,-0.087312,-0.263747,0.084705,-0.01121,0.496849,-0.015599,0.116398,-0.030025,0.583573,0.029574,0.011411,-0.03292,0.048284,-0.061947,0.009054,-0.022773,0.067611,-0.056291,0.725461,0.017,-0.319104,0.581957,-0.547957,0.317333,0.000369,1.276705,0.275826,0.360361,0.021322,0.465921,0.254801,0.797858,0.005788,0.044571,-0.061685,9.090048,9.388889,8.875,90.900482,0.176237,9.055555,back
9,255,255,255,255,255,9.611111,9.611111,9.611111,-0.528262,-0.565235,-0.545418,-0.558121,-0.556243,-0.565274,0.169936,-0.027588,0.06993,-0.038049,0.075165,-0.084427,-0.509004,-0.552867,-0.169523,-0.645438,-0.497187,-0.535639,-0.123207,-0.621925,-0.503353,-0.531544,-0.10599,-0.297389,-0.489854,-0.513756,-0.077748,-0.235106,0.071498,-0.072087,0.306914,-0.091624,0.058931,-0.030295,0.444998,-0.003179,0.018866,-0.028335,0.039062,-0.037238,0.008669,-0.030267,0.032448,-0.016814,1.02328,-0.612423,-0.366909,0.066307,-1.291153,0.187462,0.691126,1.842698,0.218481,0.282681,0.013205,0.36497,0.200391,0.587346,0.002164,0.027086,-0.021802,9.060962,9.277778,8.833333,90.609619,0.121974,9.05719,back
9,255,255,255,255,255,9.388889,9.611111,9.611111,-0.507226,-0.574157,-0.546867,-0.559421,-0.559355,-0.566475,0.177401,-0.227334,0.083522,-0.132536,0.078517,-0.11769,-0.522076,-0.548565,-0.176783,-0.588639,-0.51891,-0.544475,-0.172702,-0.561933,-0.503807,-0.533335,-0.155241,-0.288029,-0.48902,-0.5145,-0.118872,-0.214997,0.071035,-0.092036,0.212234,-0.325016,0.082871,-0.096841,0.135735,-0.362279,0.036076,-0.033667,0.073484,-0.068844,0.028189,-0.035876,0.065441,-0.062171,0.803183,-0.580141,-0.160215,-0.085817,-1.074465,0.111219,0.328966,0.977426,0.175754,0.204647,0.00443,0.282363,0.126931,0.317937,0.001012,0.024159,-0.00151,9.038462,9.277778,8.823529,90.384613,0.176849,9.027778,back
8,255,255,255,255,255,9.166667,9.5,9.5,-0.546905,-0.619976,-0.555061,-0.567737,-0.565387,-0.569797,0.083681,-0.116384,0.031899,-0.077551,0.052783,-0.063414,-0.538657,-0.557583,-0.352854,-0.745649,-0.55211,-0.563786,-0.42091,-0.765231,-0.506181,-0.538243,-0.193198,-0.288333,-0.491497,-0.522713,-0.165014,-0.247449,0.015844,-0.05852,0.183557,-0.169457,0.018695,-0.053588,0.100023,-0.138287,0.049704,-0.046452,0.076741,-0.055796,0.039472,-0.041703,0.054052,-0.073799,0.609374,-0.199375,-0.170315,0.225186,-0.623936,-0.11295,0.02866,0.721009,0.137174,0.0898,-0.005395,0.175889,0.003711,0.035784,0.000239,0.029645,0.005231,8.905886,9.058824,8.789474,89.058861,0.084613,8.909926,back
9,255,255,255,255,255,9.277778,9.277778,9.277778,-0.517124,-0.550674,-0.555942,-0.564741,-0.56726,-0.574653,0.090564,-0.351546,0.052437,-0.112499,0.065132,-0.081405,-0.525158,-0.552199,-0.183623,-0.420939,-0.503792,-0.52577,-0.050468,-0.251471,-0.512196,-0.54488,-0.198979,-0.322418,-0.502376,-0.532451,-0.181,-0.2771,0.034718,-0.102513,0.072727,-0.38264,0.013397,-0.136405,0.099763,-0.547375,0.061069,-0.061054,0.008227,-0.061154,0.044708,-0.050275,0.006592,-0.081021,0.623789,0.306993,-0.178705,0.756734,-0.142747,-0.294822,0.07625,0.809065,0.125851,0.000912,-0.009346,0.097586,-0.095763,-0.292732,0,0.037384,-0.001389,8.836823,9,8.631579,88.368225,0.135413,8.885621,back
9,255,255,255,255,255,9.388889,9.388889,9.388889,-0.531743,-0.572365,-0.562121,-0.567859,-0.5714,-0.577114,0.039211,-0.267805,0.077526,-0.142128,0.063182,-0.093086,-0.54159,-0.552421,-0.328347,-0.433192,-0.529325,-0.54033,-0.283788,-0.395693,-0.516876,-0.547327,-0.182309,-0.327787,-0.504981,-0.533686,-0.159971,-0.26216,0.046867,-0.108123,0.17185,-0.427978,0.052313,-0.160425,0.155327,-0.543488,0.061916,-0.065137,-0.001681,-0.056285,0.047606,-0.052086,0.021807,-0.082935,0.522828,0.17013,-0.137713,0.550851,-0.210592,-0.240471,0.016782,0.579795,0.115942,0.027143,-0.008901,0.122462,-0.068175,-0.423284,0.000027,0.036343,-0.008219,8.686802,8.833333,8.352942,86.868019,0.129999,8.685856,back
8,255,255,255,255,255,8.722222,9.277778,9.277778,-0.568555,-0.594467,-0.571256,-0.576201,-0.575709,-0.58067,0.024713,-0.260385,0.014608,-0.12691,0.019718,-0.084537,-0.563082,-0.573476,-0.484111,-0.645909,-0.563828,-0.580446,-0.492192,-0.604311,-0.522121,-0.550533,-0.173407,-0.353104,-0.509748,-0.535849,-0.14975,-0.314257,-0.011045,-0.100486,-0.006617,-0.427612,0.011832,-0.121436,0.017702,-0.350953,0.0657,-0.071531,0.003023,-0.043516,0.053636,-0.056024,0.01587,-0.081973,0.632673,0.418961,-0.127732,0.833224,0.004698,-0.218416,0.120492,0.686455,0.095998,0.029617,-0.007498,0.117468,-0.058234,-0.595647,0.000027,0.030871,-0.019923,8.580998,8.75,8.294118,85.809982,0.12499,8.599672,back
8,255,255,255,255,255,8.681818,8.681818,8.681818,-0.579698,-0.589526,-0.573896,-0.578984,-0.579063,-0.585315,0.215807,-0.207933,0.086197,-0.073747,0.028586,-0.044827,-0.548109,-0.577395,-0.395335,-0.64566,-0.549198,-0.576313,-0.438267,-0.655205,-0.528998,-0.553245,-0.171927,-0.350452,-0.513207,-0.535372,-0.136411,-0.316475,0.049014,-0.059694,0.272178,-0.273106,0.085674,-0.104665,0.274295,-0.342849,0.066885,-0.073975,0.053636,-0.043419,0.061279,-0.059115,0.026292,-0.042806,0.45444,0.346712,-0.067015,0.658268,0.035156,-0.388523,0.046673,0.388268,0.08222,0.051081,-0.004795,0.12489,-0.022728,-0.766478,0.000057,0.021791,-0.026466,8.38067,8.529411,8.1875,83.806694,0.111404,8.388889,back
